ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de Criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;WDPAID
4328;0770.50.4328;;ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO IGUATEMI DO MUNICÍPIO DE MUNDO NOVO;Municipal;Área de Proteção Ambiental;Category V;MS;2003;2003;Decreto 2.281/2003 de 30/04/2003;Sem informação.;MUNDO NOVO (MS);Sim;Sim;PREFEITURA MUNICIPAL DE MUNDO NOVO - MS;1;16.897;16.897;16897,06;;0;0;0;16.897;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555758889
4903;0803.33.4903;;PARQUE NATURAL MUNICIPAL DA COLINA DO CONDE;Municipal;Parque;Category II;RJ;2022;2022;Decreto 4.602 de 29/12/2022;Sem informação.;CACHOEIRAS DE MACACU (RJ);Não;Sim;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE CACHOEIRAS DE MACACU - RJ;1;33;33;33;;0;0;0;33;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;;Sem informação.
3220;0850.35.3220;;REFÚGIO DE VIDA SILVESTRE DA MATA DA REPRESA;Municipal;Refúgio de Vida Silvestre;Category III;SP;2008;2008;Lei complementar 276/2008 de 02/12/2008;Sem informação.;CAÇAPAVA (SP);Não;Não;SECRETARIA DE PLANEJAMENTO E MEIO AMBIENTE DE CAÇAPAVA - SP;1;871;871;867346;;0;0;0;871;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;;555759040
4195;1040.42.4195;;PARQUE NATURAL MUNICIPAL MARACAJÁ;Municipal;Parque;Category II;SC;2006;2006;Decreto 127 de 16/10/2006;Sem informação.;MARACAJÁ (SC);Não;Não;PREFEITURA MUNICIPAL DE MARACAJÁ - SC;1;110;110;104698,2;;0;0;0;110;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;;;;Sem informação.
2840;1340.35.2840;;MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ;Municipal;Monumento Natural;Category III;SP;2012;2012;Decreto 356 de 09/08/2012;Sem informação.;CRUZEIRO (SP);Não;Sim;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE CRUZEIRO - SP;1;3.331;3.331;3338,81;;0;0;0;3.331;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;;555576243
3177;1360.29.3177;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CORREDOR ECOLÓGICO LAGOA ENCANTADA / SERRA DO CONDURU;Municipal;Área de Relevante Interesse Ecológico;Category IV;BA;2009;2009;Lei ordinária 3427/2009 de 15/09/2009;Sem informação.;ILHÉUS (BA);Não;Não;PREFEITURA MUNICIPAL DE ILHÉUS - BA;1;10578,41711;10578,41711;10000;;0;0;0;10578,41711;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555600251
4591;3856.33.4591;;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DA MARAVILHA;Municipal;Área de Proteção Ambiental;Category V;RJ;2012;2012;Decreto 3.530 de 29/03/2012;Sem informação.;PATY DO ALFERES (RJ);Não;Não;PREFEITURA MUNICIPAL DE PATY DO ALFERES - RJ;1;2.115;2.115;2114,39;;0;0;0;2.115;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555758920
4818;3856.33.4818;;MONUMENTO NATURAL MUNICIPAL DA CACHOEIRA DA MARAVILHA;Municipal;Monumento Natural;Category III;RJ;2014;2014;Decreto DECRETO N.º 4001 DE 11 DE MARÇO DE 2014 de 11/03/2014;Sem informação.;PATY DO ALFERES (RJ);Não;Não;PREFEITURA MUNICIPAL DE PATY DO ALFERES - RJ;1;11;11;9,54;;0;0;0;11;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;;Sem informação.
4826;3856.33.4826;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL – RPPN CANTAGALO;Municipal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2017;2017;Decreto º 5.079 de 26/12/2017;Sem informação.;PATY DO ALFERES (RJ);Não;Não;PREFEITURA MUNICIPAL DE PATY DO ALFERES - RJ;1;3;3;3,02;;0;0;0;3;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;Sem informação.
4910;3905.43.4910;;PARQUE NATURAL MUNICIPAL DA MATA LESTE;Municipal;Parque;Category II;RS;2024;2024;Decreto 7579 de 08/04/2024;Sem informação.;CAMPO BOM (RS);Não;Sim;PREFEITURA MUNICIPAL DE CAMPO BOM - RS;1;43;43;42,9;;0;0;0;43;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;;Sem informação.
4757;5133.33.4757;;PARQUE NATURAL MUNICIPAL SÃO JOSÉ DE UBÁ;Municipal;Parque;Category II;RJ;2010;2010;Lei complementar Lei n°309, de 15 de maio de 2012 de 24/03/2010;Sem informação.;SÃO JOSÉ DE UBÁ (RJ);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE SÃO JOSÉ DE UBÁ - RJ;1;6;6;6;;0;0;0;6;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;;555783678
4814;6701.42.4814;;PARQUE NATURAL MUNICIPAL ARMANDO ROSA;Municipal;Parque;Category II;SC;2018;2018;Lei orgânica 4718/2018 de 22/05/2018;Sem informação.;SÃO JOSÉ DO CEDRO (SC);Não;Não;SECRETA DE PLANEJAMENTO E DESENVOLVIMENTO ECONÔMICO DE SÃO JOSÉ DO CEDRO - SC;1;50,74364147;50,74364147;50,74;;0;0;0;50,74364147;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;;Sem informação.
4846;6702.31.4846;;MONUMENTO NATURAL MORRO DO CRISTO;Municipal;Monumento Natural;Category III;MG;2022;2022;Decreto 15.284/2022 de 05/06/2022;Sem informação.;JUIZ DE FORA (MG);Não;Não;SECRETARIA DE SUSTENTABILIDADE EM MEIO AMBIENTE E ATIVIDADES URBANAS DE JUIZ DE FORA - MG;1;105;105;105377;;0;0;0;105;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;;Sem informação.
4837;8204.41.4837;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO (ARIE) DA ILHA DOS VALADARES;Municipal;Área de Relevante Interesse Ecológico;Category IV;PR;2024;2024;Decreto 5.102/2024 de 04/04/2024;Sem informação.;PARANAGUÁ (PR);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE PARANAGUÁ - PR;1;50;50;52,18;;0;0;0;50;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;Sem informação.
4838;8204.41.4838;;PARQUE NATURAL MUNICIPAL (PNM) DO RIBEIRÃO DOS ALMEIDAS;Municipal;Parque;Category II;PR;2024;2024;Decreto 5.101/2024 de 04/04/2024;Sem informação.;PARANAGUÁ (PR);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE PARANAGUÁ - PR;1;10;10;10,22;;0;0;0;10;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;;;;Sem informação.
4839;8204.41.4839;;PARQUE NATURAL MUNICIPAL (PNM) DO RIO DAS PEDRAS;Municipal;Parque;Category II;PR;2024;2024;Decreto 5.284/2024 de 16/05/2024;Sem informação.;PARANAGUÁ (PR);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE PARANAGUÁ - PR;1;7;7;6,17;;0;0;0;7;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;;;;Sem informação.
4804;8501.41.4804;;PARQUE MUNICIPAL CECÍLIA CARDOSO;Municipal;Parque;Category II;PR;2004;2004;Lei ordinária 2316/2004 de 23/01/2004;Sem informação.;PATO BRANCO (PR);Não;Não;PREFEITURA MUNICIPAL DE PATO BRANCO - PR;1;3;3;2,41;;0;0;0;3;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;;Sem informação.
4829;9609.41.4829;;PARQUE MUNICIPAL NATURAL DA LAGOA DO PARADO;Municipal;Parque;Category II;PR;2004;2004;Decreto 5756 de 16/11/2004;Sem informação.;GUARATUBA (PR);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE GUARATUBA - PR;1;3.543;3.543;3600;;0;0;0;3.543;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;;;;Sem informação.
5;0000.00.0005;;ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO-LEÃO-DOURADO;Federal;Área de Proteção Ambiental;Category V;RJ;2002;2002;Decreto S/N de 27/06/2002;Sem informação.;ARARUAMA (RJ) - CABO FRIO (RJ) - CACHOEIRAS DE MACACU (RJ) - CASIMIRO DE ABREU (RJ) - RIO BONITO (RJ) - RIO DAS OSTRAS (RJ) - SILVA JARDIM (RJ);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;150.375;150.375;150.700;;0;0;0;150.375;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;Mico-Leão-Dourado;351727
11;0000.00.0011;;ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA;Federal;Área de Proteção Ambiental;Category V;MG, RJ, SP;1985;1985;Decreto 91304 de 03/06/1985;Sem informação.;AIURUOCA (MG) - ALAGOA (MG) - BAEPENDI (MG) - BOCAINA DE MINAS (MG) - CAMPOS DO JORDÃO (SP) - CRUZEIRO (SP) - DELFIM MOREIRA (MG) - GUARATINGUETÁ (SP) - ITAMONTE (MG) - ITANHANDU (MG) - ITATIAIA (RJ) - LAVRINHAS (SP) - LIBERDADE (MG) - LORENA (SP) - MARMELÓPOLIS (MG) - PASSA QUATRO (MG) - PASSA VINTE (MG) - PINDAMONHANGABA (SP) - PIQUETE (SP) - PIRANGUÇU (MG) - POUSO ALTO (MG) - QUELUZ (SP) - RESENDE (RJ) - SANTO ANTÔNIO DO PINHAL (SP) - SÃO BENTO DO SAPUCAÍ (SP) - VIRGÍNIA (MG) - WENCESLAU BRAZ (MG);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;437.525;437.525;411184;;0;0;0;437.525;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;Mantiqueira;555600306
35;0000.00.0035;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO FLORESTA DA CICUTA;Federal;Área de Relevante Interesse Ecológico;Category IV;RJ;1985;1985;Decreto 90.792 de 09/01/1985;Sem informação.;BARRA MANSA (RJ) - VOLTA REDONDA (RJ);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;125;125;125;;0;0;0;125;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;115907
132;0000.00.0132;;FLORESTA NACIONAL DA RESTINGA DE CABEDELO;Federal;Floresta;Category VI;PB;2004;2004;Decreto S/N de 02/06/2004;Sem informação.;CABEDELO (PB) - JOÃO PESSOA (PB);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;113;113;103;;0;0;0;113;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;351791
153;0000.00.0153;;PARQUE NACIONAL DA SERRA GERAL;Federal;Parque;Category II;RS, SC;1992;1992;Decreto 531 de 20/05/1992;Sem informação.;CAMBARÁ DO SUL (RS) - JACINTO MACHADO (SC) - PRAIA GRANDE (SC);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;17.302;17.302;17300;;0;0;0;17.302;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;;555600307
164;0000.00.0164;;PARQUE NACIONAL DE SAINT-HILAIRE/LANGE;Federal;Parque;Category II;PR;2001;2001;Lei ordinária 10227 de 23/05/2001;Sem informação.;GUARATUBA (PR) - MATINHOS (PR) - MORRETES (PR) - PARANAGUÁ (PR);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;24.352;24.352;25000;;0;0;0;24.352;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;;;Litoral de São Paulo;351718
197;0000.00.0197;;RESERVA BIOLOGICA DE PEDRA TALHADA;Federal;Reserva Biológica;Category Ia;AL, PE;1989;1989;Decreto 98524 de 13/12/1989;Sem informação.;CHÃ PRETA (AL) - LAGOA DO OURO (PE) - QUEBRANGULO (AL);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;4.382;4.382;4469;;0;0;0;4.382;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;;19454
205;0000.00.0205;;RESERVA BIOLÓGICA DO CÓRREGO GRANDE;Federal;Reserva Biológica;Category Ia;BA, ES;1989;1989;Decreto 97657 de 12/04/1989;Sem informação.;CONCEIÇÃO DA BARRA (ES) - MUCURI (BA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;1.504;1.504;1504;;0;0;0;1.504;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;;;;18742
212;0000.00.0212;;RESERVA BIOLÓGICA DO TINGUÁ;Federal;Reserva Biológica;Category Ia;RJ;1989;1989;Decreto 97780 de 23/05/1989;Sem informação.;DUQUE DE CAXIAS (RJ) - MIGUEL PEREIRA (RJ) - NOVA IGUAÇU (RJ) - PETRÓPOLIS (RJ);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;24.813;24.813;24902;;0;0;0;24.813;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;;;Mata Atlântica Central Fluminense;18744
